time,entity,current1,current2,current3,pressure1,pressure2,pressure3,rate1,rate2,rate3,temperature1,temperature2,temperature3,torque1,torque2,torque3
1487836537920,machine1,9.9713,1.2846,3.5981,5.1766,6.2909,5.3459,low,low,3.3988,-13.3,-2.4702,-0.59488,-11.874,-2.0792,-0.23661
1487836607040,machine1,9.4756,0.60594,,5.1235,6.1257,5.4201,veryLow,low,4.6404,-11.275,-5.4627,-0.36339,-9.7765,-0.57083,-2.9011
1487836676160,machine1,7.7177,,,5.251,5.7533,5.22,veryLow,low,4.3694,-8.8198,-4.9886,-0.23207,-8.7425,-0.48662,-2.734
1487836745280,machine1,6.7946,0.87288,,5.2513,5.3517,5.0383,veryLow,low,4.5162,-8.4453,-3.9207,-0.60081,-9.4884,0.31663,-0.7426
1487836814400,machine1,6.215,1.4169,,4.9829,5.3193,5.2261,veryLow,low,4.0029,-6.6844,-4.8603,-0.18931,-9.5503,-0.84815,-0.79161
1487836883520,machine1,7.0807,,,5.297,5.3449,5.4517,veryLow,low,3.7794,-5.5493,-5.2419,-1.1038,-9.3258,-1.029,-0.63891
1487836952640,machine1,7.3354,,3.5588,5.4245,6.3787,6.2153,veryLow,low,4.0583,-5.9479,-2.3576,0.97808,-9.705,-2.9789,-2.1818
1487837021760,machine1,8.3776,,3.7223,5.1245,5.6913,6.0014,veryLow,low,4.1653,-10.584,6.9593,6.5914,-9.9001,-3.3825,-1.8426
1487837090880,machine1,10.419,2.135,4.9499,4.2945,6.5132,6.4933,veryLow,veryLow,3.0541,-12.415,12.449,-4.3669,-10.32,-4.4913,-0.32144
1487837160000,machine1,8.0946,-3.5457,2.5981,0.34633,3.7721,8.6743,low,veryLow,8.3121,-4.4574,5.6881,1.2155,-7.9688,-7.9684,-1.8547
1487837229120,machine1,,-2.6506,4.4257,-0.046508,3.2759,8.0159,low,low,7.8141,-5.8798,3.2837,0.8969,-9.3862,-9.2938,-1.1949
1487837298240,machine1,,-1.7421,5.0139,-0.29889,3.8545,7.7229,low,low,7.7388,-7.5206,5.9283,-1.75,-7.6872,-10.289,-0.87751
1487837367360,machine1,,0.074479,3.7234,-0.39408,4.84,8.4753,low,low,8.1199,-9.9607,11.065,-1.9997,-6.9411,-11.965,-1.0338
1487837436480,machine1,7.8953,,6.3984,-0.91167,4.8287,8.7978,low,low,8.7817,-10.3,10.967,-0.38576,-6.7001,-11.242,-0.95305
1487837505600,machine1,7.979,,5.4282,-1.148,4.5913,8.2873,low,veryLow,9.632,-9.5834,11,-0.49144,-4.8644,-6.8602,-0.34243
1487837574720,machine1,8.4114,,4.8254,-0.9959,5.0022,8.0374,low,low,9.1716,-10.045,12.212,-0.14188,-2.5048,-2.4417,-0.23089
1487837643840,machine1,8.8446,0.4097,4.9424,-1.0246,5.449,7.9056,low,low,8.9342,-10.577,11.249,-0.076502,-0.29005,0.59638,-0.39446
1487837712960,machine1,,1.1169,5.523,-1.3182,6.169,8.4174,low,low,8.8842,-11.124,10.738,-2.0227,0.94648,0.94178,-0.41746
1487837782080,machine1,,2.0697,4.7891,-1.4561,6.0734,8.1488,low,low,9.2039,-10.886,8.0611,-2.015,0.58572,-0.23236,0.4399
1487837851200,machine1,,,3.6239,-1.6645,6.3735,8.2631,low,low,9.1767,-9.6481,8.3961,-2.0355,-0.95438,-3.2604,1.093
1487837920320,machine1,,,3.7167,-1.6776,5.1282,9.0496,low,low,9.316,-10.263,9.1488,-1.4785,-2.5151,-4.273,0.10019
1487837989440,machine1,,1.7967,4.1842,-1.1695,4.4432,8.3132,low,low,8.8022,-10.258,8.627,-0.42739,-4.6978,-6.086,0.23025
1487838058560,machine1,8.8807,1.5226,4.4575,-1.4399,4.0484,7.7557,low,low,8.9643,-10.061,8.3542,0.41723,-6.9788,-8.0529,-0.3739
1487838127680,machine1,,0.81813,,-1.8503,4.0185,7.9183,low,low,8.8306,-9.4672,9.1964,0.47325,-8.5551,-9.7925,-0.66671
1487838196800,machine1,,0.50203,,-0.44185,5.7211,8.7658,low,low,8.6051,-8.3585,8.6453,0.58616,-9.4703,-10.445,-0.923
1487838265920,machine1,,-0.23669,4.3086,0.62077,4.9255,8.307,low,low,8.9351,-6.3429,5.9686,0.50952,-9.8152,-10.472,-1.2726
1487838335040,machine1,8.335,-0.90723,3.6765,0.73375,5.2778,8.6519,low,low,8.7477,-4.3133,3.2194,-0.167,-10.491,-11.32,-1.4805
1487838404160,machine1,7.6346,,2.8629,0.3784,4.48,8.6537,low,low,8.6008,-2.4246,0.48271,-0.38118,-9.6089,-12.204,-1.8266
1487838473280,machine1,8.6751,-1.2893,4.0646,0.7828,5.4996,8.8795,low,low,9.1375,0.51936,-0.85813,0.21965,-9.3688,-11.996,-1.7473
1487838542400,machine1,,-0.7716,4.7897,-0.1857,4.5154,8.383,low,low,8.7488,2.1017,-0.43354,0.62613,-8.9637,-11.068,-2.8137
1487838611520,machine1,9.0598,-0.37312,3.8944,0.11599,5.5107,8.613,low,low,8.938,1.2415,1.451,1.132,-8.6321,-9.9194,-2.7303
1487838680640,machine1,,-1.55,4.6361,-0.04533,5.8028,8.8734,low,low,9.403,-1.6362,4.2485,0.18579,-8.407,-9.4557,-3.2034
1487838749760,machine1,9.3647,-3.3127,4.7878,-0.76493,4.3598,8.4906,low,low,8.7642,-4.2104,6.2515,-0.55839,-8.5103,-9.1605,-2.0165
1487838818880,machine1,8.9116,-2.0005,3.5768,-1.7276,4.4092,8.3196,low,low,8.8091,-6.2912,6.7634,-1.201,-9.1254,-10.086,-1.3122
1487838888000,machine1,8.5308,-0.64802,3.2992,-1.0776,4.5313,8.1346,low,low,8.3352,-8.3801,7.7373,-1.109,-8.1667,-10.008,-1.5273
1487838957120,machine1,,0.45616,5.4016,-0.76565,4.293,8.2618,low,low,8.6878,-10.022,9.1609,-0.52827,-7.7168,-9.914,-1.2356
1487839026240,machine1,,,6.7168,-1.3683,4.6737,7.7738,low,low,8.5748,-10.727,9.8842,-0.19808,-6.3507,-8.465,-0.85748
1487839095360,machine1,,0.63835,5.4056,-1.419,5.2631,7.7324,low,low,9.2796,-11.946,11.716,0.015529,-4.8473,-5.5224,-0.51784
1487839164480,machine1,8.2263,,4.4588,-1.369,5.1048,7.8778,low,low,9.1314,-10.284,10.683,-0.5802,-3.0515,-2.5447,0.036019
1487839233600,machine1,,,3.7444,-1.3112,5.6278,8.0191,low,low,8.8434,-9.7264,9.7397,-0.56797,-0.38045,-0.24335,0.60284
1487839302720,machine1,8.6399,,3.6138,-1.7856,5.9462,8.3482,low,low,8.8885,-9.8794,10.028,-1.5017,2.0326,0.14737,1.0033
1487839371840,machine1,9.3702,0.95603,4.353,-1.7108,6.3118,8.9409,low,low,8.9284,-10.263,10.328,-1.8924,2.2288,0.45664,2.0235
1487839440960,machine1,,1.7288,3.3598,-1.6423,5.5435,8.4031,low,low,9.2562,-9.8232,9.2113,-1.6498,-0.24106,-2.7214,1.9732
1487839510080,machine1,,2.7989,3.5346,-1.6634,5.5598,8.0361,low,low,9.2265,-9.6952,8.9944,-1.677,-2.5828,-4.1738,-0.41618
1487839579200,machine1,,1.8481,4.1181,-1.584,5.5809,7.6989,low,low,8.8575,-10.375,7.9679,-0.76665,-6.1065,-6.4612,0.45198
1487839648320,machine1,,1.154,4.3344,-1.35,5.3519,7.9034,low,low,8.9395,-10.288,8.8799,0.051931,-9.5628,-7.2,-1.5508
1487839717440,machine1,8.7094,0.10025,4.7901,-1.5824,4.822,8.1912,low,low,9.0593,-9.3201,9.6469,0.49072,-11.482,-12.568,-2.0833
1487839786560,machine1,9.3166,-0.72722,,-1.1321,5.5396,8.676,low,low,8.8281,-7.9248,8.5422,0.54997,-7.4146,-12.498,-1.8202
1487839855680,machine1,8.5859,,5.0076,-0.74839,5.0032,8.7877,low,low,8.8209,-5.0993,5.3131,0.60275,-6.9031,-10.87,-2.4795
1487839924800,machine1,,,4.3374,-0.15769,5.1236,8.4589,low,low,8.6615,-3.1003,2.9218,0.41292,-9.2409,-11.465,-2.162
1487839993920,machine1,8.1677,-0.84503,5.138,0.2117,5.8438,8.9116,low,low,8.6251,-1.3991,0.61658,0.86978,-9.0247,-12.387,-1.5931
1487840063040,machine1,,-1.6408,,0.35387,3.934,8.2598,low,low,8.665,-0.033865,-0.30964,1.2584,-9.6219,-11.76,-0.4958
1487840132160,machine1,8.2362,,5.2645,0.17631,3.7007,8.3815,low,veryLow,8.961,0.99316,0.19161,0.73823,-9.598,-10.608,-1.0152
1487840201280,machine1,,-1.8514,4.1344,-0.31791,3.6208,8.3733,low,veryLow,8.9548,0.07245,1.8766,0.4628,-8.7948,-9.2574,-1.6928
1487840270400,machine1,,-1.4748,2.2728,-0.15952,4.1411,8.5565,low,low,8.9446,-1.6417,4.1337,0.75604,-9.3866,-8.8111,-2.5159
1487840339520,machine1,,-0.83845,3.3851,-0.1101,3.94,8.5364,low,low,8.7779,-3.232,5.0533,-0.079747,-9.4103,-9.6029,-2.4811
1487840408640,machine1,8.9349,-1.6019,3.9004,-0.69399,4.9928,8.9216,low,low,8.3218,-5.5551,6.2241,-0.66792,-8.9751,-9.4577,-1.8533
1487840477760,machine1,,-1.6511,4.8113,-0.93388,5.3119,9.1355,low,low,8.6854,-9.4382,8.9752,-0.41879,-8.1357,-9.4934,-1.3162
1487840546880,machine1,,-0.96253,,-1.163,5.0286,8.5641,low,low,8.6787,-11.559,8.9954,-0.07877,-6.771,-8.9713,-0.76882
1487840616000,machine1,8.7667,1.0493,,-1.653,5.3465,8.0376,low,low,8.7841,-9.4096,9.364,-0.09601,-5.3163,-8.2544,-0.50325
1487840685120,machine1,8.5968,1.7812,5.1881,-1.6877,4.9291,7.6272,low,low,8.9686,-11.066,10.615,0.48461,-4.2339,-6.2291,-0.076071
1487840754240,machine1,,,5.1581,-1.6783,4.8667,7.4884,low,low,8.9535,-11.42,11.229,0.50684,-2.9852,-3.2851,0.18456
1487840823360,machine1,,1.837,4.4713,-1.4832,5.1986,7.5422,low,low,8.8356,-10.166,11.036,-0.60824,-0.85236,-0.54943,1.1768
1487840892480,machine1,,0.86536,4.9864,-1.4586,5.4835,7.7769,low,low,9.0182,-9.9982,10.004,-1.2415,2.0138,1.0956,3.3215
1487840961600,machine1,8.7067,1.6937,2.7562,-1.4844,5.8591,8.3156,low,low,8.5776,-10.576,10.282,-1.9512,1.726,0.17674,1.5585
1487841030720,machine1,9.1736,2.0434,1.434,-1.3671,6.2942,8.5832,low,low,8.7888,-8.4438,9.4219,-2.2676,-1.2495,-3.9994,-0.7966
1487841099840,machine1,9.7707,3.0623,2.9448,-1.2518,6.6854,8.8992,low,low,9.0329,-9.5172,8.9379,-2.3486,-4.0703,-6.7364,-0.4781
1487841168960,machine1,,,5.1275,-1.595,6.2317,8.4673,low,low,9.2222,-11.216,8.4191,-1.842,-6.3772,-6.7113,-0.29289
1487841238080,machine1,9.3758,2.6123,,-1.7887,5.6765,7.9751,low,low,9.5439,-10.098,9.1179,-1.1,-7.0688,-6.9921,-2.3972
1487841307200,machine1,8.6875,2.0546,,-1.5259,5.1655,7.8601,low,low,9.0653,-8.9025,8.1504,0.043051,-7.2692,-10.127,-2.8423
1487841376320,machine1,,1.2584,,-1.141,5.0559,7.9422,low,low,8.6654,-7.2599,7.3125,1.0899,-8.4709,-12.515,-1.8978
1487841445440,machine1,,0.62842,,-0.80911,5.2014,8.4212,low,veryLow,9.7816,-5.2029,5.623,1.7333,-8.4391,-11.319,-2.1107
1487841514560,machine1,8.247,-0.095208,4.5764,-0.11796,4.5526,8.2062,low,veryLow,7.8533,-3.4481,4.1167,1.305,-8.9048,-12.403,-1.4865
1487841583680,machine1,7.8645,-1.6304,5.7871,0.14173,3.9603,7.8576,low,low,7.6589,-1.6866,1.5434,1.3732,-9.008,-11.777,-0.86648
1487841652800,machine1,,,5.1576,-0.55916,4.1306,7.752,low,low,8.1189,-0.97767,0.3749,1.6738,-9.4851,-10.723,-0.23668
1487841721920,machine1,,-1.1628,4.2883,-0.65701,5.2324,8.5317,low,low,7.8988,0.082962,0.39408,1.6801,-8.4208,-9.8359,-1.2473
1487841791040,machine1,7.7065,-0.89885,,-0.14153,4.9018,8.6816,low,veryLow,8.2986,-0.38655,1.6222,1.6844,-8.8698,-9.49,-1.3062
1487841860160,machine1,9.0291,,3.848,-0.28384,4.8685,8.5688,low,veryLow,9.1722,-1.3206,2.9254,1.229,-8.7967,-10.626,-1.2782
1487841929280,machine1,9.7349,-0.92761,4.1123,-0.31872,5.3042,8.7139,low,veryLow,8.9201,-3.1231,4.3623,0.26083,-9.2744,-9.4726,-1.4849
1487841998400,machine1,9.1058,,4.9341,-0.76517,5.4553,8.5685,low,low,8.7796,-6.2683,7.0524,-0.3305,-9.3495,-9.7269,-1.2776
1487842067520,machine1,9.1244,-0.84822,4.0112,-0.86491,5.3658,8.0377,low,low,8.2783,-9.374,7.8455,-1.039,-7.8368,-9.8829,-1.4168
1487842136640,machine1,8.3839,-0.003679,3.638,-0.81067,5.3121,8.1009,low,low,8.7738,-10.738,8.7034,-1.2324,-6.4126,-9.4496,-1.1824
1487842205760,machine1,,0.39997,4.6253,-0.80606,5.1288,7.9008,low,low,9.0446,-9.9082,10.338,-0.31717,-5.7805,-7.6817,-1.3015
1487842274880,machine1,,1.0857,,-0.75016,5.1849,7.8383,low,low,9.0907,-10.07,9.7972,-0.30482,-5.1487,-6.4466,-0.73461
1487842344000,machine1,8.8199,1.6094,5.0917,-1.4388,5.4543,7.7915,low,low,9.2454,-10.606,10.86,-0.34676,-4.1779,-4.2582,0.20661
1487842413120,machine1,7.9921,,5.6161,-1.9346,5.5818,7.5266,low,low,8.9353,-10.258,12.471,-1.392,-1.8517,-2.2248,0.94619
1487842482240,machine1,,1.8963,4.2862,-1.8177,5.551,7.3643,low,low,8.3708,-9.1351,10.392,-1.8473,1.5913,-0.093735,2.183
1487842551360,machine1,8.3082,2.7621,3.1481,-1.3612,5.895,7.9204,low,low,8.5761,-10.64,9.4879,-2.2142,2.2573,0.025843,1.2757
1487842620480,machine1,9.3682,3.5802,3.9374,-1.3124,6.359,8.2144,low,low,9.1782,-10.005,9.6984,-1.714,-0.27155,-2.3358,0.67375
1487842689600,machine1,10.005,3.0397,4.4311,-1.3583,6.7545,8.6437,low,low,9.8917,-9.6819,9.5027,-1.2571,-1.9769,-4.7223,-0.31777
1487842758720,machine1,9.4032,1.8067,,-1.4729,6.4496,8.5347,low,low,9.3449,-9.5945,7.3998,-0.48775,-4.1014,-7.153,-0.928
1487842827840,machine1,8.8841,0.72188,,-1.1886,5.9707,8.296,low,low,8.4832,-10.182,8.4011,-0.14049,-7.1979,-8.9996,-0.64164
1487842896960,machine1,8.2205,,4.6708,-1.256,5.2346,8.0881,low,low,8.527,-9.4073,8.9363,-0.057983,-7.5259,-7.7864,-1.0922
1487842966080,machine1,,1.1394,5.8652,-1.5224,5.1286,7.4833,low,low,8.4021,-8.2987,8.4224,0.13742,-6.8782,-10.067,-1.3638
1487843035200,machine1,,1.3864,6.3918,-1.2291,5.4215,7.5715,low,low,9.0757,-6.7927,6.423,0.82262,-8.1976,-10.358,-1.8874
1487843104320,machine1,8.2165,0.55101,6.0725,-0.5648,4.1896,7.6015,low,low,8.6164,-4.437,4.5193,0.93955,-10.237,-11.497,-2.2088
1487843173440,machine1,7.4085,-0.46985,5.4704,-0.30217,4.5541,7.4201,low,low,8.4524,-2.6685,1.9319,0.79783,-9.8385,-15.011,-2.0024
1487843242560,machine1,6.8552,-1.417,4.4528,1.0862,3.2561,8.5382,low,low,7.8734,-1.0853,0.55823,0.7711,-8.123,-10.657,-1.745
1487843311680,machine1,7.7324,,1.682,2.5467,3.6476,9.261,low,low,8.5962,0.9738,0.78645,0.15946,-8.4062,-9.1127,-3.0231
1487843380800,machine1,8.7508,-1.0675,4.0069,0.098793,3.9141,9.359,low,low,9.786,0.063313,0.96714,0.92879,-9.7551,-9.4952,-2.9125
1487843449920,machine1,9.7372,-2.7423,5.8985,-2.3113,5.8828,8.4394,low,veryLow,9.5534,-2.0401,3.5212,1.5665,-7.9283,-10.342,-2.3311
1487843519040,machine1,8.7763,-2.0159,4.0084,-2.221,4.3144,7.8909,low,veryLow,8.9891,-2.6117,4.1056,1.1567,-9.2459,-10.234,-1.7554
1487843588160,machine1,,-2.4421,2.6868,-1.319,5.2919,8.2776,low,low,8.466,-4.4284,5.333,0.053477,-9.0042,-9.0999,-1.6138
1487843657280,machine1,,-1.0354,3.2318,-0.93029,5.6252,9.0203,low,low,8.425,-7.7289,8.2279,0.56925,-8.2485,-9.7992,-1.304
1487843726400,machine1,,-0.1302,4.3285,-1.3439,5.1541,8.6948,low,low,9.0939,-9.8534,8.8639,0.69094,-7.5371,-10.133,-0.92685
1487843795520,machine1,8.671,0.37071,5.7838,-1.8138,5.0074,7.9719,low,low,9.5039,-9.1225,8.9878,0.46539,-6.4859,-8.8166,-0.53946
1487843864640,machine1,,0.87109,5.1664,-1.9867,5.2002,7.7141,low,low,8.9825,-10.147,9.2826,0.73711,-5.3295,-7.5396,0.18578
1487843933760,machine1,8.345,1.749,4.4847,-1.8771,5.0728,7.5003,low,low,8.6064,-12.223,10.52,0.49147,-3.4446,-5.0254,0.73989
1487844002880,machine1,7.8245,2.5934,5.5606,-2.0304,5.1327,7.1448,low,low,9.9352,-11.395,11.609,-0.7686,-1.3791,-1.703,0.65674
1487844072000,machine1,8.4522,,5.2682,-2.4305,5.5474,7.1394,low,low,9.187,-9.7913,10.499,-1.0953,0.63278,0.80437,0.84691
1487844141120,machine1,,,3.9917,-2.655,5.781,7.4599,low,low,8.4601,-9.7699,8.8901,-1.9035,2.0564,0.87892,1.1252
1487844210240,machine1,8.634,2.3076,3.1401,-2.4062,5.8466,7.9137,low,low,8.3001,-9.8659,9.7333,-2.7617,-0.70127,-3.9322,0.60242
1487844279360,machine1,9.3484,,,-2.4463,6.2216,8.5763,low,low,9.0868,-10.1,10.391,-2.3469,-2.2465,-4.879,-0.01644
1487844348480,machine1,,2.2772,3.4227,-2.3086,5.9018,8.5125,low,low,9.2681,-10.745,8.4346,-1.5174,-3.2375,-5.6552,-1.0289
1487844417600,machine1,9.0112,3.7606,3.9955,-2.6972,5.8221,7.9775,low,low,9.7699,-11.302,8.1964,-0.68799,-4.6552,-6.4456,-1.6825
1487844486720,machine1,,3.1252,5.3198,-2.756,5.2931,7.5883,low,low,9.1813,-10.584,8.3312,0.061589,-6.442,-8.1961,-2.853
1487844555840,machine1,9.0472,2.5402,,-2.5799,5.5107,7.6973,low,low,9.1162,-8.7995,7.412,0.9538,-9.4132,-11.201,-2.6274
1487844624960,machine1,8.5367,1.744,5.3516,-2.7227,5.577,7.529,low,low,9.1448,-6.31,5.7701,1.3657,-9.6695,-12.758,-1.5153
1487844694080,machine1,,0.7117,4.7606,-1.9425,5.2338,7.7777,low,low,8.9688,-3.4495,4.4685,1.4847,-7.929,-11.392,-1.146
1487844763200,machine1,,-0.66183,3.982,-1.3042,4.8713,8.0181,low,low,8.4172,-1.3885,1.7836,1.604,-8.8874,-11.66,-0.18428
1487844832320,machine1,,-1.3457,,-1.0209,4.6515,8.3397,low,low,8.6329,0.32181,0.18731,1.1299,-9.7895,-12.621,-1.9802
1487844901440,machine1,,-1.1696,4.2575,-0.66984,4.8289,8.7242,low,low,8.4733,0.83884,-0.21478,0.92315,-9.1252,-10.035,-1.1551
1487844970560,machine1,,-0.65121,4.4989,-0.71631,4.5003,8.5037,low,low,8.942,0.066726,0.47064,1.2895,-9.1124,-10.951,-1.8895
1487845039680,machine1,8.5755,-0.9279,2.7978,-1.2933,5.0245,8.415,low,low,8.9884,-1.0464,1.7578,0.90564,-9.3494,-9.5769,-1.4565
1487845108800,machine1,9.5913,,1.2216,-1.1518,5.2958,8.473,low,low,9.2825,-3.0325,3.8112,-0.5921,-9.476,-9.3539,-0.97245
1487845177920,machine1,9.6334,-0.93692,2.9326,-1.2765,5.2183,8.4549,low,low,9.0577,-6.9995,6.6171,-0.95997,-9.4832,-9.4301,-0.51705
1487845247040,machine1,8.9284,0.66931,4.691,-2.3434,4.8901,7.6667,low,low,9.1343,-9.9014,7.3997,-0.74902,-8.6899,-9.822,-0.61677
1487845316160,machine1,,,4.5743,-2.6169,5.4771,7.6216,low,low,9.5261,-10.247,9.0568,-0.96784,-6.9674,-9.7386,-1.1328
1487845385280,machine1,,,3.9627,-2.1725,5.5648,8.0257,low,low,9.5091,-9.9311,11.868,-0.33431,-5.8593,-10.072,-1.1598
1487845454400,machine1,,1.3546,3.9784,-2.1478,5.4486,7.9937,low,low,9.0792,-11.185,11.89,0.31576,-4.7293,-6.501,-0.68284
1487845523520,machine1,,1.678,4.7707,-2.83,5.4678,7.5522,low,low,8.7775,-9.6751,11.791,0.38371,-2.9543,-2.4169,-0.32807
1487845592640,machine1,,2.2372,4.0574,-2.8502,5.4226,7.3793,low,low,8.8503,-10.291,12.15,-0.071723,0.13776,0.93699,-0.10242
1487845661760,machine1,8.7983,2.6524,3.6733,-2.7095,5.7352,7.9065,low,low,8.9631,-10.419,9.2278,-0.77641,3.1818,2.7464,-0.35989
1487845730880,machine1,8.9066,2.9302,2.527,-2.8,5.8221,7.972,low,low,9.0767,-10.644,10.06,-2.6126,2.4704,-0.079357,-3.1139
1487845800000,machine1,7.7846,-0.21654,4.6869,-1.6575,5.1607,7.575,low,low,7.9197,-9.037,10.168,-0.91653,-5.1876,-9.1453,-0.72479
1487845869120,machine1,7.7768,0.38587,5.974,-1.6248,5.7764,7.5974,low,veryLow,8.9816,-9.8724,10.073,-0.60308,-4.0455,-7.3069,-0.327
1487845938240,machine1,8.3698,0.90281,5.1836,-1.7379,5.9462,7.5854,low,low,9.1915,-9.8717,10.027,-0.40043,-2.0857,-4.6051,-0.10731
1487846007360,machine1,,1.807,,-2.2437,6.0304,7.2327,low,low,9.0201,-10.088,11.019,-1.0586,-0.53908,-2.7163,0.29745
1487846076480,machine1,,,,-2.3231,6.0729,6.9796,low,low,9.0851,-9.3689,9.0144,-1.6872,0.73596,-1.9015,0.5752
1487846145600,machine1,,,,-2.5383,6.5389,7.3644,low,low,8.9428,-9.2834,8.3994,-1.6023,1.1556,-2.0246,1.0302
1487846214720,machine1,,1.5093,4.9133,-2.3708,6.6004,7.6817,low,low,8.9278,-9.3143,8.6687,-1.4607,-1.0124,-4.2574,1.5553
1487846283840,machine1,,,4.1164,-2.2621,6.401,7.7956,low,low,9.1766,-9.7323,8.7482,-1.139,-2.2427,-5.2521,1.3974
1487846352960,machine1,8.838,,4.2302,-2.2395,6.4848,8.0076,low,low,9.1331,-9.8648,8.3652,-1.1413,-3.3228,-5.6477,0.60858
1487846422080,machine1,,,4.9616,-2.232,6.359,7.9585,low,low,8.2991,-10.325,7.8377,-0.99989,-4.7413,-7.0737,0.15494
1487846491200,machine1,,,5.5304,-2.0639,6.2512,7.6868,low,low,8.5403,-9.8697,8.0412,-0.79589,-6.6022,-8.6391,-0.4485
1487846560320,machine1,,,6.1399,-2.0033,6.0104,7.3531,low,low,8.6816,-9.1026,8.4865,-0.75095,-8.2963,-8.9799,-1.1355
1487846629440,machine1,,1.8863,5.4815,-2.2001,5.4752,6.7395,low,low,8.8074,-7.1175,7.6521,-0.18495,-8.269,-10.293,-1.6167
1487846698560,machine1,,0.87151,,-2.122,5.6465,7.4091,low,low,9.0398,-5.9097,6.6816,-0.12961,-7.8352,-10.578,-1.8641
1487846767680,machine1,8.2914,0.10307,5.2598,-2.1126,5.8902,8.1223,low,low,8.4951,-4.4387,5.5754,0.35133,-7.9403,-10.562,-2.1497
1487846836800,machine1,,-0.67957,,-1.0679,5.4574,8.3455,low,low,8.0611,-2.1886,3.7696,0.29346,-8.3602,-10.934,-1.9636
1487846905920,machine1,,-1.1675,,-0.19968,4.9187,8.414,low,low,7.9467,-1.2426,2.9401,0.47843,-9.1073,-9.8553,-1.8015
1487846975040,machine1,,-1.7005,4.8951,-0.14083,4.5223,8.167,low,veryLow,8.304,-0.41914,2.7543,0.84782,-9.0011,-9.5905,-0.76054
1487847044160,machine1,,,3.9311,-0.21051,4.8331,8.0903,low,low,8.4534,-0.25501,2.9039,1.0986,-8.4635,-10.007,-1.8732
1487847113280,machine1,,,,-0.47068,4.6045,7.745,low,low,8.0726,-1.3993,4.706,1.3137,-9.0221,-8.1524,-1.8179
1487847182400,machine1,7.9302,,3.5899,-1.1758,4.5445,7.6432,low,veryLow,7.9425,-2.7915,5.5601,1.9976,-8.7916,-8.959,-2.1747
1487847251520,machine1,9.0505,,4.8341,-2.3913,5.4018,7.8656,low,veryLow,8.2229,-2.5365,4.7048,0.51054,-8.9568,-9.2121,-2.2081
1487847320640,machine1,9.6414,,4.048,-2.582,6.4806,7.3979,low,low,8.6115,-2.6754,4.7122,-1.3905,-8.739,-9.5312,-0.98755
1487847389760,machine1,,-2.4087,,-1.8779,6.1613,8.2222,low,veryLow,9.3068,-4.0979,5.4184,-1.2323,-8.3549,-8.8493,0.036801
1487847458880,machine1,9.1422,-2.0024,,-1.2128,5.4164,8.7964,low,veryLow,9.5148,-7.0518,7.1498,-1.9838,-7.533,-9.8378,-0.36287
1487847528000,machine1,8.4966,-1.3161,,-1.3808,5.4522,8.4359,low,veryLow,9.096,-14.351,13.226,1.6069,-7.4563,-8.6871,-0.55271
1487847597120,machine1,7.8897,-0.43683,,-0.87214,4.5442,7.6863,low,veryLow,8.573,-9.1769,7.6401,0.73407,-5.8462,-9.1893,-0.063673
1487847666240,machine1,7.8602,-0.3773,3.9777,-1.8187,4.9429,7.4952,low,low,8.3184,-7.9013,7.3361,-0.71056,-3.2118,-6.2142,0.12333
1487847735360,machine1,8.607,0.54589,5.0413,-2.2168,6.4853,6.919,low,low,8.3014,-11.562,10.619,-0.074897,-1.8902,-4.0977,-0.22217
1487847804480,machine1,,0.9581,,-1.9505,6.176,7.2108,low,low,8.4131,-10.205,10.836,-0.55056,-0.37406,-2.2819,-0.26636
1487847873600,machine1,,1.4507,4.682,-2.3516,6.3497,7.3939,low,low,8.2818,-9.7768,11.769,-0.69304,0.61635,-1.4357,-0.023227
1487847942720,machine1,9.0347,,3.0231,-2.4803,6.5085,7.1508,low,low,8.9129,-10.409,9.4596,-1.5286,1.0578,-2.203,0.8936
1487848011840,machine1,,,3.7265,-2.7234,6.3059,7.4351,low,low,9.4085,-8.8912,7.1905,-2.7036,-0.84104,-4.4653,0.97494
1487848080960,machine1,,,3.2195,-2.775,6.8547,7.7533,low,low,8.775,-9.1474,9.2279,-2.3283,-2.5654,-5.0981,0.5108
1487848150080,machine1,,,3.2923,-2.2586,6.3224,8.0043,low,low,8.6635,-10.001,8.4279,-1.9244,-4.7098,-6.5386,0.88905
1487848219200,machine1,9.0921,,4.0985,-2.4179,6.5619,8.1235,low,low,8.5587,-10.537,8.3336,-1.4099,-5.8035,-6.3678,0.50496
1487848288320,machine1,,1.5699,4.9344,-2.1694,6.266,7.6328,low,low,8.3455,-9.7388,8.7018,-0.81649,-6.6244,-8.4896,-0.46341
1487848357440,machine1,9.3841,0.87399,4.7956,-2.3371,6.0399,7.7668,low,low,8.1289,-8.5481,8.3074,-0.42449,-8.8451,-11.15,0.64239
1487848426560,machine1,8.749,-0.5696,5.8334,-2.0642,5.4319,7.649,low,veryLow,8.4771,-7.1014,7.6055,0.20558,-7.6603,-9.7021,-0.55142
1487848495680,machine1,8.3619,,5.4941,-1.6725,5.0016,7.387,low,veryLow,8.4704,-4.9041,6.0531,0.4615,-7.5558,-9.3477,-1.6245
1487848564800,machine1,8.0957,-0.88403,4.2522,-1.4742,4.9943,7.3833,low,veryLow,8.2893,-2.6712,4.5933,0.14781,-8.5103,-11.338,-1.5339
